Class ID	Parents
DOID_9840	DOID_540
DOID_5429	DOID_0050623
DOID_365	DOID_18
DOID_5638	DOID_200|DOID_1907
DOID_13623	
DOID_9087	DOID_8719
DOID_2157	
DOID_13399	DOID_1432
DOID_4360	DOID_1909
DOID_961	DOID_962
DOID_6333	DOID_201
DOID_13836	
DOID_0111127	DOID_12712
DOID_0111144	DOID_229
DOID_7938	
DOID_0060311	DOID_974
DOID_0050202	DOID_934
DOID_0060421	DOID_0060388
DOID_0050312	
DOID_11029	DOID_10139
DOID_14762	DOID_11971
DOID_11672	
DOID_3009	DOID_0060082
DOID_3704	DOID_3030|DOID_3706
DOID_14158	
DOID_3671	DOID_1483
DOID_0110075	DOID_0050431
DOID_5276	DOID_1114
DOID_12163	DOID_12161
DOID_13975	
DOID_0110058	DOID_2187
DOID_10073	DOID_9470
DOID_7149	
DOID_0110879	DOID_4621
DOID_9452	DOID_9455
DOID_9720	DOID_1492
DOID_5309	DOID_8850
DOID_0111030	DOID_2352
DOID_8275	DOID_5680
DOID_229	DOID_15
DOID_14734	
DOID_8763	
DOID_7400	DOID_0050737
DOID_11428	DOID_289|DOID_5295
DOID_14474	
DOID_13767	DOID_883
DOID_4099	
DOID_6823	DOID_4905
DOID_4587	DOID_0060090
DOID_7030	DOID_5391
DOID_0110545	DOID_0050564
DOID_828	
DOID_0111099	DOID_0050524
DOID_1731	DOID_0050292
DOID_9212	DOID_8893
DOID_5401	DOID_657
DOID_0050288	DOID_2473
DOID_11168	DOID_934
DOID_0050398	DOID_11102
DOID_12010	DOID_1891
DOID_13822	DOID_83
DOID_0070065	DOID_0060307
DOID_0070048	DOID_0060307
DOID_0070158	DOID_0050548
DOID_0060066	DOID_8955
DOID_9888	DOID_9840
DOID_12531	DOID_2214
DOID_13499	DOID_10154
DOID_9679	
DOID_10441	DOID_8463
DOID_0050978	DOID_1441
DOID_0050995	DOID_963
DOID_0080101	DOID_0080100
DOID_1105	
DOID_8643	DOID_5295
DOID_8334	
DOID_12215	DOID_780
DOID_2647	DOID_3350
DOID_6705	DOID_5517
DOID_0090078	DOID_0090070
DOID_2982	DOID_557
DOID_402	DOID_404
DOID_13731	DOID_11130|DOID_10824
DOID_0050868	DOID_657
DOID_0050885	DOID_225
DOID_0060509	DOID_0060503
DOID_0060526	DOID_0060524
DOID_6148	DOID_8719|DOID_2163
DOID_14287	DOID_13794
DOID_0001874	
DOID_0060746	DOID_2569
DOID_1301	
DOID_4637	DOID_1602
DOID_271	DOID_254
DOID_3121	DOID_4607|DOID_0060262
DOID_6965	
DOID_870	DOID_574
DOID_6268	
DOID_10462	
DOID_4757	DOID_0060087|DOID_2998|DOID_192
DOID_3241	DOID_3240
DOID_4992	DOID_3419
DOID_6577	
DOID_0050210	
DOID_14114	
DOID_0060302	DOID_626
DOID_198	
DOID_8601	DOID_8602
DOID_0060412	DOID_0060388
DOID_2914	DOID_7
DOID_2217	DOID_2214
DOID_2064	DOID_0060109
DOID_10379	
DOID_5579	DOID_10534
DOID_6240	
DOID_8542	
DOID_0110066	DOID_2187
DOID_0110049	DOID_10652
DOID_13087	DOID_225
DOID_4157	DOID_4166
DOID_7335	
DOID_1648	
DOID_2100	
DOID_12529	DOID_9473
DOID_9155	DOID_9065
DOID_10226	
DOID_0110913	DOID_14213
DOID_1469	
DOID_5671	
DOID_138	DOID_119
DOID_12056	
DOID_13868	DOID_10132
DOID_7156	
DOID_10021	DOID_10154
DOID_1766	DOID_150
DOID_9637	DOID_403
DOID_9149	DOID_8618
DOID_1975	DOID_0060092|DOID_3315|DOID_533
DOID_0110443	DOID_12930
DOID_3948	DOID_660
DOID_11593	DOID_11054
DOID_7638	
DOID_13729	
DOID_0110426	DOID_12930
DOID_7429	DOID_2127
DOID_565	DOID_566
DOID_0110536	DOID_0050565
DOID_0110553	DOID_0050564
DOID_11360	DOID_934
DOID_0050279	DOID_0050135
DOID_0050296	
DOID_0060498	DOID_0060497
DOID_0050389	
DOID_13256	
DOID_0050499	
DOID_3974	
DOID_6120	
DOID_7664	DOID_2870
DOID_6949	
DOID_1375	DOID_18
DOID_14228	DOID_12336
DOID_1166	DOID_225
DOID_3251	DOID_3252|DOID_3246
DOID_429	DOID_229
DOID_5224	DOID_9588
DOID_10562	
DOID_3225	DOID_974
DOID_0050986	DOID_1441
DOID_7215	
DOID_1528	
DOID_323	
DOID_1495	DOID_1496
DOID_0110930	DOID_3191
DOID_5704	DOID_5690
DOID_0050072	DOID_0050292
DOID_12092	
DOID_5551	DOID_3594
DOID_0060181	DOID_0060180
DOID_0050182	
DOID_0050859	DOID_1679
DOID_0050876	DOID_4138
DOID_5730	DOID_5731
DOID_11742	
DOID_0050893	DOID_657|DOID_0050625|DOID_0060262
DOID_2833	DOID_2834
DOID_602	DOID_0060048
DOID_6467	
DOID_4285	
DOID_4982	
DOID_10747	DOID_1037
DOID_0050509	
DOID_0050619	DOID_0050615|DOID_299|DOID_1352
DOID_0050729	DOID_9455
DOID_11097	
DOID_4647	DOID_768
DOID_6587	DOID_3458
DOID_8670	DOID_0060038
DOID_1620	
DOID_2174	DOID_0060116
DOID_2562	DOID_823
DOID_12424	DOID_50
DOID_0111020	DOID_0050572
DOID_4047	DOID_270
DOID_10334	
DOID_0111003	DOID_0050777
DOID_0050302	
DOID_10121	
DOID_14159	DOID_10908
DOID_0050412	
DOID_13829	
DOID_197	
DOID_6712	DOID_225|DOID_6713
DOID_9739	DOID_11180
DOID_2680	
DOID_14447	DOID_1924
DOID_8223	DOID_736
DOID_2536	DOID_2537
DOID_13996	DOID_10154|DOID_0060058
DOID_8711	
DOID_11260	DOID_934
DOID_1991	
DOID_3478	DOID_240|DOID_3479
DOID_10930	DOID_1510
DOID_10066	
DOID_3299	
DOID_13416	
DOID_14495	DOID_8439
DOID_5714	DOID_3382
DOID_0060296	DOID_0050129
DOID_7807	DOID_6438|DOID_7808
DOID_0110457	DOID_12930
DOID_2442	
DOID_9283	DOID_1686
DOID_3596	DOID_3594
DOID_10966	DOID_1184|DOID_2921
DOID_2233	
DOID_13211	
DOID_2080	DOID_0060109
DOID_0080069	DOID_10595
DOID_0080179	DOID_9470
DOID_3603	DOID_3111
DOID_0070148	DOID_0050548
DOID_0060039	DOID_417
DOID_0060149	DOID_4090
DOID_0090068	DOID_7319
DOID_10875	
DOID_8897	
DOID_59	
DOID_0110944	DOID_13533
DOID_0110927	DOID_3191
DOID_0060893	DOID_14330
DOID_14755	DOID_9252
DOID_9410	DOID_9406
DOID_11465	DOID_574
DOID_322	DOID_319
DOID_7381	DOID_7474
DOID_3721	DOID_6536
DOID_5208	DOID_2640
DOID_1485	DOID_0050737
DOID_1176	DOID_0050161
DOID_11198	DOID_225|DOID_0060388
DOID_0110783	DOID_2476
DOID_2012	DOID_11200
DOID_0110893	DOID_0050589
DOID_9550	DOID_9538
DOID_3166	
DOID_7551	DOID_0050338
DOID_5039	DOID_461
DOID_0060736	DOID_4644
DOID_0060609	DOID_2256
DOID_1923	DOID_2277
DOID_0060719	DOID_0060655
DOID_8949	
DOID_10250	DOID_934
DOID_11430	DOID_289
DOID_7704	
DOID_9182	DOID_8502
DOID_3495	DOID_4682|DOID_4896
DOID_2132	DOID_1319
DOID_5468	DOID_2615|DOID_0050625|DOID_4138
DOID_0060139	DOID_4090
DOID_338	DOID_3620
DOID_5159	
DOID_13149	
DOID_7671	
DOID_3528	DOID_3526
DOID_13592	
DOID_9912	DOID_48
DOID_5494	DOID_5485
DOID_9215	
DOID_154	DOID_0050687
DOID_0050550	
DOID_8467	
DOID_8646	DOID_2468
DOID_2959	DOID_2115
DOID_617	
DOID_14512	DOID_1508
DOID_0111011	DOID_0050572
DOID_10455	
DOID_0050310	
DOID_11222	
DOID_0060402	DOID_0060388
DOID_14091	
DOID_8493	
DOID_0050420	
DOID_0050403	
DOID_1443	DOID_936
DOID_13797	
DOID_1561	DOID_150
DOID_8587	
DOID_14548	DOID_9283
DOID_8975	
DOID_3620	DOID_3093
DOID_1108	DOID_5041
DOID_10195	DOID_0050621|DOID_3315
DOID_1075	
DOID_11206	DOID_302
DOID_1770	DOID_11372
DOID_0050379	
DOID_6535	
DOID_0050489	DOID_12176
DOID_13257	
DOID_10042	
DOID_3020	
DOID_4562	DOID_0060000
DOID_4680	DOID_3459
DOID_14457	DOID_11077
DOID_2839	DOID_2834
DOID_2686	
DOID_4715	DOID_4148
DOID_2477	DOID_870
DOID_0111097	DOID_13636
DOID_14717	DOID_423
DOID_9654	
DOID_0050172	
DOID_0050155	DOID_863
DOID_0070092	DOID_5419
DOID_4080	DOID_0050826
DOID_0050849	DOID_10022
DOID_0050976	DOID_1441
DOID_2602	DOID_0060084
DOID_5478	DOID_2683|DOID_0060111
DOID_12353	
DOID_349	DOID_350
DOID_10227	
DOID_4233	DOID_1115
DOID_948	
DOID_10976	DOID_2921
DOID_2931	
DOID_5958	DOID_4007
DOID_2722	DOID_2723
DOID_0050959	DOID_1441
DOID_0060897	DOID_0060892
DOID_13553	
DOID_5596	
DOID_4442	DOID_4362
DOID_9416	
DOID_7232	DOID_4439|DOID_3308
DOID_3906	DOID_0050621
DOID_3485	
DOID_13309	
DOID_0050642	DOID_11252
DOID_1571	DOID_1570
DOID_9052	
DOID_56	
DOID_3753	DOID_0050737
DOID_5029	
DOID_0110797	DOID_2476
DOID_3544	DOID_3540
DOID_9534	DOID_1673
DOID_3847	DOID_3840
DOID_10563	
DOID_155	
DOID_5299	DOID_2870
DOID_12298	DOID_3121
DOID_9172	
DOID_0050752	DOID_332
DOID_5358	
DOID_3873	DOID_0050902
DOID_13049	
DOID_10823	DOID_10825|DOID_10824
DOID_0060200	DOID_332
DOID_3301	DOID_2277|DOID_0050622|DOID_170|DOID_0060084|DOID_0070003|DOID_193
DOID_0060310	DOID_974
DOID_4789	
DOID_8148	
DOID_8845	
DOID_6663	
DOID_616	
DOID_7602	DOID_3378
DOID_1218	DOID_883
DOID_1392	DOID_1393
DOID_5603	DOID_715
DOID_1880	
DOID_1183	
DOID_5241	DOID_255
DOID_6992	DOID_1752
DOID_8965	
DOID_1427	
DOID_398	
DOID_4217	DOID_2151
DOID_12721	DOID_2256
DOID_0060286	DOID_700
DOID_10494	
DOID_10327	DOID_10316
DOID_6425	DOID_530|DOID_3451|DOID_0060116
DOID_4914	DOID_1107
DOID_6392	
DOID_10931	DOID_1510
DOID_8483	DOID_1729
DOID_471	DOID_3165|DOID_255
DOID_2487	
DOID_0060396	DOID_0060388
DOID_0050287	
DOID_0060269	DOID_0060264
DOID_0050397	
DOID_6545	
DOID_0060379	DOID_1934
DOID_7824	DOID_1140
DOID_1798	DOID_1799
DOID_2250	
DOID_5974	DOID_2671|DOID_4919
DOID_9644	
DOID_3648	
DOID_2106	DOID_66
DOID_166	DOID_0060094
DOID_0110296	DOID_0110274
DOID_934	DOID_0050117
DOID_0050867	DOID_225
DOID_0110100	DOID_3310
DOID_9299	DOID_117
DOID_0110210	DOID_0050542
DOID_4064	DOID_4606|DOID_1115
DOID_0110320	DOID_11984
DOID_7788	DOID_5503
DOID_6037	DOID_1752
DOID_4552	DOID_305
DOID_13417	DOID_4090
DOID_0060062	DOID_557
DOID_0080092	DOID_423
DOID_0060172	DOID_0050705
DOID_0110917	DOID_12971
DOID_11114	
DOID_0050063	
DOID_0050080	
DOID_10699	DOID_883
DOID_0060883	DOID_0060879
DOID_0050884	DOID_4194
DOID_4090	DOID_2033
DOID_14756	DOID_13359
DOID_0060866	DOID_0060863
DOID_11711	
DOID_6080	
DOID_0050540	DOID_10595
DOID_0050523	DOID_715
DOID_0060742	DOID_14749
DOID_0050633	DOID_5614
DOID_11451	
DOID_2754	DOID_2747
DOID_0050650	DOID_0060224
DOID_549	
DOID_0110678	DOID_3635
DOID_13186	DOID_6050
DOID_10869	DOID_10863
DOID_1968	
DOID_6113	DOID_6112
DOID_4116	
DOID_2907	DOID_225
DOID_8106	DOID_4971
DOID_10924	
DOID_14793	DOID_14693
DOID_4359	DOID_1909
DOID_2872	
DOID_12399	DOID_10937
DOID_0050743	DOID_0060060
DOID_0050760	DOID_423
DOID_13241	DOID_865
DOID_0111131	DOID_1312
DOID_10112	DOID_10113
DOID_9957	DOID_65
DOID_1697	DOID_37
DOID_7358	
DOID_12995	DOID_0060038
DOID_13319	
DOID_7029	
DOID_13762	
DOID_0110471	DOID_0050565
DOID_0111001	DOID_0050777
DOID_14513	
DOID_10456	DOID_974
DOID_355	DOID_1115
DOID_5991	
DOID_11656	DOID_8502
DOID_6789	DOID_2096
DOID_3091	
DOID_486	DOID_255
DOID_11382	DOID_4677
DOID_4849	
DOID_7300	
DOID_5273	DOID_2687
DOID_12210	
DOID_7238	
DOID_5056	DOID_4205
DOID_76	DOID_77
DOID_12582	
DOID_3218	DOID_7505
DOID_9114	
DOID_5391	DOID_5386
DOID_9602	DOID_9598
DOID_11243	DOID_11244
DOID_7603	DOID_3378
DOID_113	
DOID_2882	
DOID_4855	DOID_3069|DOID_3843
DOID_13554	
DOID_2856	DOID_50
DOID_10248	
DOID_0110104	DOID_3310
DOID_7001	
DOID_8545	DOID_630
DOID_13081	DOID_37|DOID_0060121|DOID_255
DOID_6217	DOID_3717
DOID_8390	
DOID_1340	DOID_12449
DOID_11587	
DOID_4487	
DOID_12767	
DOID_671	
DOID_3124	
DOID_2976	
DOID_13518	
DOID_10625	
DOID_0060053	
DOID_0110214	DOID_674
DOID_14305	DOID_3798
DOID_0060070	
DOID_11215	
DOID_0060180	DOID_0050589
DOID_0110908	DOID_0050589
DOID_0060163	DOID_4737
DOID_0090082	DOID_0090070
DOID_0110324	DOID_11984
DOID_0080083	DOID_4123
DOID_8519	DOID_302
DOID_1460	DOID_1461
DOID_6432	DOID_10763
DOID_1799	DOID_1793
DOID_4250	DOID_4251
DOID_6820	
DOID_10824	DOID_10763
DOID_2409	DOID_0050291
DOID_8305	DOID_3350
DOID_12559	DOID_11476
DOID_3798	DOID_1532
DOID_0110080	DOID_14791
DOID_6552	DOID_5517|DOID_0050685
DOID_9788	DOID_633
DOID_2738	DOID_0050737
DOID_9579	
DOID_8913	DOID_0050134
DOID_10212	
DOID_2529	DOID_75
DOID_14037	DOID_520
DOID_0111162	DOID_37
DOID_0111145	DOID_5200
DOID_2376	
DOID_0060540	DOID_3753
DOID_0111128	DOID_1312
DOID_0110701	DOID_4535
DOID_8063	
DOID_0060650	DOID_9252
DOID_0110811	DOID_2476
DOID_7039	DOID_3451
DOID_11750	DOID_1116
DOID_7736	DOID_2462
DOID_5554	
DOID_9188	DOID_8618
DOID_5528	DOID_1749|DOID_1993
DOID_0060300	DOID_626
DOID_11343	DOID_5614
DOID_5375	DOID_3165
DOID_0050301	
DOID_3890	DOID_3133
DOID_0060410	DOID_0060388
DOID_5166	DOID_1380
DOID_5863	
DOID_13906	
DOID_11083	
DOID_4012	DOID_2671
DOID_12895	DOID_10140
DOID_308	DOID_0050702
DOID_12950	
DOID_538	DOID_540|DOID_539
DOID_0110787	DOID_2476
DOID_0110897	DOID_0050589
DOID_10769	
DOID_5495	DOID_5485
DOID_5916	DOID_5138|DOID_0060095
DOID_12523	
DOID_4132	
DOID_7468	
DOID_3417	DOID_338
DOID_1235	DOID_0060044
DOID_0060479	DOID_225
DOID_817	DOID_819|DOID_820
DOID_4959	DOID_2730
DOID_112	DOID_866
DOID_3108	DOID_883
DOID_3805	DOID_161
DOID_5072	
DOID_672	DOID_0060073|DOID_2529
DOID_9130	
DOID_3443	DOID_3458
DOID_4985	DOID_4232
DOID_5922	DOID_4813
DOID_3923	DOID_3153
DOID_1687	DOID_1686
DOID_14200	
DOID_10143	
DOID_3770	DOID_3082
DOID_5046	DOID_4691|DOID_0060122|DOID_2411
DOID_306	
DOID_10616	DOID_2568
DOID_11695	DOID_272|DOID_0060903|DOID_866
DOID_0050036	
DOID_0050053	
DOID_10312	
DOID_0080192	DOID_0050745
DOID_0050146	
DOID_0070083	DOID_5419
DOID_6197	DOID_264
DOID_0050163	
DOID_0080175	DOID_0080173
DOID_0070066	DOID_0060307
DOID_4686	DOID_1107
DOID_11864	DOID_1979
DOID_10052	
DOID_0050857	DOID_0050737
DOID_6562	DOID_3179|DOID_0060096|DOID_1364|DOID_1352
DOID_8535	
DOID_1115	DOID_0050687
DOID_4839	DOID_4840
DOID_854	DOID_65
DOID_1082	DOID_1080
DOID_14145	DOID_14110
DOID_1470	DOID_1596
DOID_3055	DOID_0050338
DOID_1141	
DOID_12667	DOID_540
DOID_0050967	DOID_1441
DOID_0110200	DOID_0050543
DOID_660	DOID_3953|DOID_3952
DOID_9010	
DOID_0110310	DOID_11984
DOID_4865	
DOID_13402	DOID_37|DOID_11335
DOID_2848	DOID_1596
DOID_0050527	
DOID_6329	
DOID_0050637	DOID_9120
DOID_3300	
DOID_0050747	DOID_707
DOID_14181	DOID_971
DOID_8900	
DOID_6871	DOID_769|DOID_6872
DOID_12651	
DOID_6174	
DOID_14547	DOID_1749|DOID_14546
DOID_8655	
DOID_10545	
DOID_8838	DOID_8567
DOID_0060558	DOID_225
DOID_2789	DOID_1398
DOID_6991	
DOID_5140	DOID_0060262|DOID_127|DOID_0060085
DOID_8476	DOID_5295
DOID_8864	DOID_8527
DOID_11817	DOID_11054
DOID_0050320	
DOID_4392	
DOID_11044	DOID_0080015
DOID_4183	DOID_4184
DOID_0050303	
DOID_0060207	DOID_332
DOID_0060224	DOID_10273
DOID_0060241	DOID_0050737
DOID_0050430	DOID_0050736
DOID_0050413	
DOID_12407	
DOID_4451	DOID_263
DOID_0110458	DOID_12930
DOID_0110475	DOID_0050565
DOID_0110568	DOID_0050564
DOID_0110585	DOID_0050564
DOID_13979	
DOID_7966	
DOID_918	DOID_409
DOID_4425	
DOID_0111021	DOID_0050572
DOID_4724	DOID_936
DOID_6209	DOID_4050|DOID_264
DOID_8382	
DOID_12596	
DOID_6544	
DOID_4545	DOID_3371
DOID_5487	DOID_5485
DOID_9208	
DOID_9905	DOID_9098
DOID_722	
DOID_0110141	DOID_1935
DOID_10913	DOID_10825
DOID_0110251	DOID_83
DOID_9543	
DOID_0110124	DOID_1935
DOID_3856	DOID_193
DOID_3159	DOID_2723
DOID_10049	
DOID_2005	
DOID_0110945	DOID_13533
DOID_0110928	DOID_3191
DOID_0110962	DOID_0050581
DOID_6301	
DOID_734	DOID_3996|DOID_732
DOID_3488	DOID_37
DOID_14273	
DOID_9663	DOID_9637
DOID_0050900	DOID_4153
DOID_0060821	DOID_0060309
DOID_2125	
DOID_11853	DOID_1143
DOID_5849	DOID_5844
DOID_8639	
DOID_1580	DOID_418
DOID_12352	
DOID_14702	DOID_0050736
DOID_2978	DOID_655
DOID_6975	DOID_4006
DOID_0110611	DOID_9562
DOID_8948	
DOID_5612	DOID_3620|DOID_319
DOID_13278	
DOID_3494	DOID_4896|DOID_3493
DOID_9390	
DOID_9081	
DOID_1707	
DOID_3185	DOID_3070|DOID_5612
DOID_13139	DOID_13138
DOID_0090106	DOID_9252
DOID_1554	DOID_0060220
DOID_7241	DOID_7242
DOID_1942	DOID_540
DOID_698	DOID_214
DOID_1733	DOID_2113
DOID_638	
DOID_272	DOID_178
DOID_8157	
DOID_10445	DOID_8463
DOID_8731	DOID_175
DOID_12108	DOID_8465
DOID_4798	DOID_349
DOID_8486	
DOID_2799	DOID_3082
DOID_5250	
DOID_1436	DOID_10124
DOID_8974	
DOID_1107	DOID_5041
DOID_7003	
DOID_14502	DOID_9455
DOID_12491	DOID_3418
DOID_3310	DOID_2723
DOID_10997	DOID_9669
DOID_1074	DOID_557
DOID_13034	DOID_0050338
DOID_2621	DOID_1192
DOID_9647	
DOID_6072	
DOID_13507	DOID_1679
DOID_48	DOID_15
DOID_4561	DOID_1002
DOID_11693	DOID_823
DOID_4073	DOID_4074
DOID_10584	DOID_8466
DOID_12551	
DOID_260	DOID_218
DOID_4226	DOID_5166
DOID_4923	DOID_3284|DOID_299
DOID_2741	DOID_655
DOID_0060210	DOID_332
DOID_0111035	DOID_13945
DOID_0060320	DOID_5295
DOID_0050211	DOID_8469
DOID_0111052	DOID_2214
DOID_0060430	DOID_0060429
DOID_4193	DOID_6713|DOID_0060903
DOID_9165	DOID_2723
DOID_2115	DOID_612
DOID_9553	DOID_28
DOID_905	DOID_906
DOID_0050894	DOID_0060084
DOID_7225	
DOID_0080000	DOID_17
DOID_0080110	DOID_630
DOID_7713	DOID_3643
DOID_9191	DOID_8947
DOID_0050877	DOID_26
DOID_11520	DOID_1073
DOID_2141	
DOID_0050987	DOID_1441
DOID_5477	DOID_2683
DOID_13239	DOID_13240
DOID_5983	DOID_4242
DOID_14419	
DOID_0050297	
DOID_0110567	DOID_0050564
DOID_3984	
DOID_11953	
DOID_5957	DOID_5958
DOID_917	DOID_916
DOID_7833	
DOID_12720	DOID_1936
DOID_10493	DOID_3952
DOID_11725	DOID_630
DOID_13815	
DOID_5234	
DOID_1932	DOID_0080014
DOID_8958	
DOID_1058	
DOID_5260	DOID_219|DOID_1115
DOID_8596	DOID_974
DOID_8984	
DOID_7442	DOID_6536
DOID_13682	
DOID_14006	DOID_0050828
DOID_9224	
DOID_0050090	
DOID_3384	
DOID_10340	
DOID_9071	
DOID_1906	DOID_5274
DOID_2021	DOID_780|DOID_120
DOID_5048	DOID_3643
DOID_10958	
DOID_1873	
DOID_11885	DOID_731
DOID_9241	
DOID_3554	
DOID_12040	
DOID_11333	
DOID_7612	DOID_7602
DOID_1586	DOID_65
DOID_10510	
DOID_12300	
DOID_5762	
DOID_3580	
DOID_14166	
DOID_0050660	DOID_0050736
DOID_3707	DOID_3030|DOID_2870
DOID_12076	
DOID_0060581	DOID_3490
DOID_0060564	DOID_17
DOID_0050770	DOID_0050736
DOID_507	DOID_150
DOID_0060691	DOID_2214
DOID_10923	DOID_0050737
DOID_4005	DOID_2871
DOID_0060674	DOID_10273
DOID_10546	
DOID_0110798	DOID_2476
DOID_898	DOID_0050736
DOID_5915	DOID_5916
DOID_13409	DOID_9741
DOID_3916	
DOID_0060434	DOID_0060429
DOID_8672	DOID_0050486
DOID_13608	DOID_13580
DOID_2985	
DOID_3316	DOID_175
DOID_0060417	DOID_0060388
DOID_1831	
DOID_1134	DOID_1483
DOID_11472	DOID_2596
DOID_3107	DOID_883
DOID_287	
DOID_4858	DOID_5032|DOID_3069
DOID_0110481	DOID_0050565
DOID_8916	
DOID_12857	DOID_2965
DOID_4496	
DOID_0060214	DOID_332
DOID_6678	DOID_225
DOID_0060324	DOID_1091
DOID_0060307	DOID_0050889
DOID_0050215	
DOID_8881	DOID_37
DOID_472	DOID_255
DOID_4799	
DOID_3436	DOID_9396
DOID_9820	DOID_9822
DOID_299	DOID_305
DOID_9123	DOID_8566
DOID_3074	DOID_3068
DOID_10278	
DOID_1805	
DOID_0110591	DOID_0050564
DOID_12245	
DOID_90	DOID_0080007
DOID_11100	DOID_0050338
DOID_10882	DOID_934
DOID_10302	DOID_10854
DOID_0060811	DOID_0060309
DOID_6226	
DOID_6923	
DOID_11854	
DOID_8408	DOID_7475
DOID_11641	
DOID_68	
DOID_14534	DOID_5940
DOID_230	DOID_231
DOID_8434	
DOID_2747	DOID_0050728
DOID_0110448	DOID_12930
DOID_10338	
DOID_2865	
DOID_0110558	DOID_0050564
DOID_12384	DOID_100
DOID_654	DOID_374
DOID_8528	
DOID_2891	DOID_657|DOID_50|DOID_0060089
DOID_239	
DOID_8554	
DOID_14739	
DOID_7839	DOID_3003
DOID_11586	
DOID_4141	DOID_4143
DOID_0110821	DOID_2476
DOID_960	DOID_0050624
DOID_12176	DOID_50
DOID_2142	DOID_730|DOID_732|DOID_127
DOID_4115	DOID_6170
DOID_13980	
DOID_0110241	DOID_83
DOID_0110114	DOID_1882
DOID_10914	DOID_1561
DOID_2418	
DOID_4621	DOID_2490
DOID_0060080	DOID_1612
DOID_0110224	DOID_0050451
DOID_2385	
DOID_6106	
DOID_0060190	DOID_8778
DOID_0110918	DOID_12971
DOID_0110935	DOID_3191
DOID_412	
DOID_8281	
DOID_0110351	DOID_12347
DOID_0110334	DOID_12347
DOID_0050081	
DOID_8072	DOID_4928
DOID_7983	DOID_1612
DOID_0110131	DOID_1935
DOID_6132	DOID_1176
DOID_12558	DOID_699
DOID_5384	DOID_2634|DOID_5381
DOID_5872	
DOID_9442	DOID_0060110
DOID_5419	DOID_2468
DOID_10646	DOID_1510
DOID_9197	
DOID_5537	DOID_4897|DOID_1749
DOID_12613	
DOID_13692	
DOID_0111155	DOID_0050950
DOID_0110711	DOID_4535
DOID_11173	
DOID_12985	
DOID_7745	
DOID_7048	DOID_2101
DOID_5563	DOID_3307
DOID_2510	DOID_10937
DOID_0111025	DOID_0050572
DOID_0111008	DOID_0050572
DOID_0050201	DOID_11266
DOID_0060403	DOID_0060388
DOID_6688	DOID_2916
DOID_0060420	DOID_0060388
DOID_0050311	
DOID_11000	
DOID_1453	DOID_1456
DOID_0050404	
DOID_8991	DOID_8719
DOID_0050421	
DOID_7020	
DOID_13484	
DOID_1512	DOID_1513
DOID_4848	DOID_3069|DOID_4205
DOID_655	DOID_0014667
DOID_8538	DOID_0060073
DOID_1091	DOID_403
DOID_10233	
DOID_5055	
DOID_1244	
DOID_13708	
DOID_7140	DOID_0050685|DOID_3999
DOID_9113	DOID_0050338
DOID_3426	DOID_2952
DOID_12697	DOID_863
DOID_3814	DOID_0060123
DOID_3117	DOID_0050624
DOID_4968	DOID_3952
DOID_1632	
DOID_288	DOID_345|DOID_289
DOID_10754	DOID_5100
DOID_6571	DOID_4006
DOID_2369	
DOID_1006	
DOID_8544	DOID_225
DOID_2428	
DOID_4940	
DOID_0110132	DOID_1935
DOID_413	
DOID_7967	DOID_6477
DOID_6604	
DOID_0110953	DOID_9258
DOID_8906	
DOID_10142	
DOID_11954	
DOID_4695	
DOID_1150	
DOID_12705	DOID_0050950
DOID_10615	DOID_10616
DOID_8871	
DOID_2548	DOID_0050706
DOID_10402	
DOID_12284	
DOID_643	DOID_934
DOID_6122	
DOID_10959	
DOID_1977	
DOID_11746	DOID_11747
DOID_11486	DOID_11504
DOID_11541	DOID_1237
DOID_0050994	DOID_963
DOID_0060077	DOID_1612
DOID_9787	
DOID_0050977	DOID_1441
DOID_0060898	DOID_0060894
DOID_2249	
DOID_6451	DOID_3355|DOID_2133
DOID_12880	
DOID_10790	DOID_10791
DOID_7849	DOID_9500|DOID_1115|DOID_5621
DOID_0070093	DOID_5419
DOID_0050190	
DOID_0050173	
DOID_0060094	DOID_0060123
DOID_2066	DOID_0060109
DOID_2275	DOID_974
DOID_4265	DOID_127
DOID_0110898	DOID_0050589
DOID_11534	
DOID_13501	DOID_1756
DOID_12337	DOID_9742
DOID_65	DOID_17
DOID_10807	
DOID_2813	
DOID_0110094	DOID_0050592
DOID_4291	DOID_2513
DOID_9839	DOID_9840
DOID_600	DOID_599
DOID_2780	DOID_1896|DOID_1984
DOID_2083	
DOID_0110788	DOID_2476
DOID_8803	
DOID_11747	DOID_363
DOID_4385	DOID_1749
DOID_6258	DOID_6257
DOID_0111163	DOID_0111165
DOID_8770	
DOID_3022	
DOID_1023	DOID_1024
DOID_0111146	DOID_1247
DOID_0110702	DOID_4535
DOID_2445	
DOID_0060571	DOID_0060565
DOID_9983	
DOID_0060681	DOID_3331
DOID_0050572	DOID_8466
DOID_0050555	
DOID_2933	
DOID_8132	
DOID_0060791	DOID_0060786
DOID_0050538	DOID_10595
DOID_4418	DOID_2438
DOID_6621	DOID_5393
DOID_0060774	DOID_13250
DOID_561	DOID_5656
DOID_1909	DOID_0050687
DOID_10279	
DOID_7384	
DOID_9357	
DOID_12246	DOID_11608
DOID_6021	DOID_0050616
DOID_1876	DOID_0060043
DOID_0111016	DOID_0050572
DOID_706	DOID_707
DOID_9745	DOID_9746
